rep,strategy,workload,team,namespace,prompt,model,provider,real,in_tokens,out_tokens,cost_eur,latency_ms,quality_1to5,reroute
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-01,selfhosted-eu-llama,onprem-fr,false,35,80,0.000006,700,3.96,true
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-02,selfhosted-eu-llama,onprem-fr,false,35,80,0.000006,700,3.96,true
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-03,selfhosted-eu-llama,onprem-fr,false,25,80,0.000005,700,3.96,true
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-04,selfhosted-eu-llama,onprem-fr,false,27,80,0.000005,700,3.96,true
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-05,selfhosted-eu-llama,onprem-fr,false,25,80,0.000005,700,3.96,true
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-06,selfhosted-eu-llama,onprem-fr,false,30,80,0.000006,700,3.96,true
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-07,selfhosted-eu-llama,onprem-fr,false,27,80,0.000005,700,3.96,true
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-08,selfhosted-eu-llama,onprem-fr,false,23,80,0.000005,700,3.96,true
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-09,selfhosted-eu-llama,onprem-fr,false,31,80,0.000006,700,3.96,true
8,B3-least-cost,W1-HR-Chatbot,hr,hr,w1-10,selfhosted-eu-llama,onprem-fr,false,32,80,0.000006,700,3.96,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4.1-nano,openai-us,true,60,12,0.000011,544,5.00,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4.1-nano,openai-us,true,57,13,0.000011,700,5.00,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4.1-nano,openai-us,true,49,8,0.000008,419,5.00,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4.1-nano,openai-us,true,60,43,0.000023,525,5.00,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4.1-nano,openai-us,true,44,7,0.000007,475,5.00,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4.1-nano,openai-us,true,48,17,0.000012,674,5.00,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4.1-nano,openai-us,true,48,9,0.000008,359,5.00,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4.1-nano,openai-us,true,53,11,0.000010,340,5.00,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4.1-nano,openai-us,true,52,9,0.000009,449,5.00,true
8,B3-least-cost,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4.1-nano,openai-us,true,52,29,0.000017,692,5.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-01,gpt-4.1-nano,openai-us,true,45,51,0.000025,630,5.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-02,gpt-4.1-nano,openai-us,true,33,96,0.000042,1096,5.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-03,gpt-4.1-nano,openai-us,true,48,256,0.000107,1321,5.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-04,gpt-4.1-nano,openai-us,true,35,29,0.000015,494,5.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-05,gpt-4.1-nano,openai-us,true,39,256,0.000106,2029,4.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-06,gpt-4.1-nano,openai-us,true,31,64,0.000029,567,5.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-07,gpt-4.1-nano,openai-us,true,51,251,0.000106,1725,5.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-08,gpt-4.1-nano,openai-us,true,40,126,0.000054,960,5.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-09,gpt-4.1-nano,openai-us,true,32,25,0.000013,421,5.00,true
8,B3-least-cost,W3-Dev-Assistant,platform,dev,w3-10,gpt-4.1-nano,openai-us,true,39,63,0.000029,811,5.00,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-01,selfhosted-eu-llama,onprem-fr,false,39,80,0.000006,700,3.96,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-02,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-03,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-04,selfhosted-eu-llama,onprem-fr,false,30,80,0.000006,700,3.96,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-05,selfhosted-eu-llama,onprem-fr,false,26,80,0.000005,700,3.96,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-06,selfhosted-eu-llama,onprem-fr,false,43,80,0.000006,700,3.96,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-07,selfhosted-eu-llama,onprem-fr,false,30,80,0.000006,700,3.96,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-08,selfhosted-eu-llama,onprem-fr,false,15,80,0.000005,700,3.96,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-09,selfhosted-eu-llama,onprem-fr,false,29,80,0.000005,700,3.96,true
8,B3-least-cost,W4-Analytical-Agent,analytics,agent,w4-10,selfhosted-eu-llama,onprem-fr,false,33,80,0.000006,700,3.96,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-01,gpt-4.1-nano,openai-us,true,40,44,0.000022,639,5.00,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-02,gpt-4.1-nano,openai-us,true,41,33,0.000017,656,5.00,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-03,gpt-4.1-nano,openai-us,true,33,73,0.000033,773,5.00,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-04,gpt-4.1-nano,openai-us,true,32,154,0.000065,920,5.00,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-05,gpt-4.1-nano,openai-us,true,29,55,0.000025,654,5.00,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-06,gpt-4.1-nano,openai-us,true,34,76,0.000034,793,5.00,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-07,gpt-4.1-nano,openai-us,true,35,120,0.000051,853,5.00,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-08,gpt-4.1-nano,openai-us,true,31,103,0.000044,1003,5.00,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-09,gpt-4.1-nano,openai-us,true,34,47,0.000022,592,5.00,true
8,B4-static-policy,W1-HR-Chatbot,hr,hr,w1-10,gpt-4.1-nano,openai-us,true,37,54,0.000025,892,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o-mini,openai-us,true,60,11,0.000016,445,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o-mini,openai-us,true,57,13,0.000016,607,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o-mini,openai-us,true,49,9,0.000013,708,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o-mini,openai-us,true,60,58,0.000044,1027,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o-mini,openai-us,true,44,7,0.000011,564,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o-mini,openai-us,true,48,20,0.000019,896,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o-mini,openai-us,true,48,9,0.000013,689,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o-mini,openai-us,true,53,11,0.000015,513,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o-mini,openai-us,true,52,9,0.000013,534,5.00,true
8,B4-static-policy,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o-mini,openai-us,true,52,31,0.000026,991,5.00,true
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-01,gpt-4o,openai-us,true,45,51,0.000623,692,5.00,false
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-02,gpt-4o,openai-us,true,33,100,0.001083,1002,5.00,false
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-03,gpt-4o,openai-us,true,48,196,0.002080,1367,5.00,false
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-04,gpt-4o,openai-us,true,35,51,0.000598,691,5.00,false
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-05,gpt-4o,openai-us,true,39,234,0.002437,2048,5.00,false
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,82,0.000897,853,5.00,false
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o,openai-us,true,51,248,0.002608,1603,5.00,false
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-08,gpt-4o,openai-us,true,40,113,0.001230,1391,5.00,false
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-09,gpt-4o,openai-us,true,32,23,0.000310,497,5.00,false
8,B4-static-policy,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,63,0.000728,835,5.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o,openai-us,true,53,3,0.000162,366,1.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,12,0.000240,415,3.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o,openai-us,true,43,1,0.000118,374,5.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o,openai-us,true,45,130,0.001412,1056,5.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o,openai-us,true,55,13,0.000267,421,5.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o,openai-us,true,79,231,0.002508,1462,5.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o,openai-us,true,47,6,0.000178,376,5.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o,openai-us,true,29,2,0.000092,470,5.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o,openai-us,true,47,1,0.000128,473,5.00,false
8,B4-static-policy,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o,openai-us,true,60,195,0.002100,1589,4.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-01,gpt-4o,openai-us,true,40,63,0.000730,934,5.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o,openai-us,true,41,46,0.000563,853,3.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o,openai-us,true,33,62,0.000702,709,5.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-04,gpt-4o,openai-us,true,32,231,0.002390,1737,5.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-05,gpt-4o,openai-us,true,29,206,0.002132,1288,5.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-06,gpt-4o,openai-us,true,34,134,0.001425,1123,5.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o,openai-us,true,35,216,0.002247,1381,5.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o,openai-us,true,31,242,0.002497,2100,5.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-09,gpt-4o,openai-us,true,34,145,0.001535,1191,5.00,false
8,B5-budget-hard-block,W1-HR-Chatbot,hr,hr,w1-10,gpt-4o,openai-us,true,37,81,0.000903,1004,3.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o,openai-us,true,60,11,0.000260,457,5.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o,openai-us,true,57,13,0.000272,550,5.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o,openai-us,true,49,9,0.000213,608,5.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o,openai-us,true,60,57,0.000720,868,5.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o,openai-us,true,44,7,0.000180,456,5.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o,openai-us,true,48,14,0.000260,511,5.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o,openai-us,true,48,9,0.000210,496,5.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o,openai-us,true,53,11,0.000242,402,5.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o,openai-us,true,52,9,0.000220,503,5.00,false
8,B5-budget-hard-block,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o,openai-us,true,52,32,0.000450,741,5.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-01,gpt-4o,openai-us,true,45,51,0.000623,879,5.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-02,gpt-4o,openai-us,true,33,84,0.000922,865,5.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-03,gpt-4o,openai-us,true,48,227,0.002390,1585,5.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-04,gpt-4o,openai-us,true,35,33,0.000418,663,5.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-05,gpt-4o,openai-us,true,39,256,0.002657,1802,4.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,64,0.000717,756,5.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o,openai-us,true,51,216,0.002288,1610,5.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-08,gpt-4o,openai-us,true,40,164,0.001740,1083,5.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-09,gpt-4o,openai-us,true,32,32,0.000400,637,5.00,false
8,B5-budget-hard-block,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,76,0.000858,874,5.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o,openai-us,true,53,3,0.000162,395,1.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,10,0.000220,704,3.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o,openai-us,true,43,1,0.000118,338,5.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o,openai-us,true,45,136,0.001473,1077,5.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o,openai-us,true,55,15,0.000287,522,5.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o,openai-us,true,79,256,0.002757,1671,5.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o,openai-us,true,47,6,0.000178,399,5.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o,openai-us,true,29,2,0.000092,377,5.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o,openai-us,true,47,1,0.000128,463,5.00,false
8,B5-budget-hard-block,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o,openai-us,true,60,189,0.002040,1405,3.00,false
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-01,gpt-4o-mini,openai-us,true,40,34,0.000026,848,5.00,true
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o-mini,openai-us,true,41,32,0.000025,767,5.00,true
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o-mini,openai-us,true,33,74,0.000049,1547,5.00,true
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-04,gpt-4o-mini,openai-us,true,32,221,0.000137,2706,5.00,true
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-05,gpt-4o-mini,openai-us,true,29,103,0.000066,1919,5.00,true
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-06,gpt-4o-mini,openai-us,true,34,99,0.000064,1779,5.00,true
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o-mini,openai-us,true,35,156,0.000099,4765,5.00,true
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o-mini,openai-us,true,31,204,0.000127,2794,5.00,true
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-09,gpt-4o-mini,openai-us,true,34,178,0.000112,2753,5.00,true
8,B6-ours,W1-HR-Chatbot,hr,hr,w1-10,gpt-4o-mini,openai-us,true,37,56,0.000039,1239,4.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o-mini,openai-us,true,60,11,0.000016,548,5.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o-mini,openai-us,true,57,13,0.000016,650,5.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o-mini,openai-us,true,49,9,0.000013,606,5.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o-mini,openai-us,true,60,47,0.000037,1013,5.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o-mini,openai-us,true,44,7,0.000011,649,5.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o-mini,openai-us,true,48,20,0.000019,827,5.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o-mini,openai-us,true,48,9,0.000013,693,5.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o-mini,openai-us,true,53,11,0.000015,604,5.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o-mini,openai-us,true,52,9,0.000013,602,5.00,true
8,B6-ours,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o-mini,openai-us,true,52,31,0.000026,948,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-01,mistral-large,mistral-eu,true,41,64,0.000466,787,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-02,mistral-large,mistral-eu,true,28,213,0.001334,2845,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-03,mistral-large,mistral-eu,true,42,256,0.001620,2962,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-04,mistral-large,mistral-eu,true,29,256,0.001594,2869,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-05,mistral-large,mistral-eu,true,33,184,0.001170,2342,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-06,mistral-large,mistral-eu,true,27,67,0.000456,1085,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-07,mistral-large,mistral-eu,true,47,256,0.001630,2785,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-08,mistral-large,mistral-eu,true,35,99,0.000664,1065,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-09,mistral-large,mistral-eu,true,28,33,0.000254,544,5.00,true
8,B6-ours,W3-Dev-Assistant,platform,dev,w3-10,mistral-large,mistral-eu,true,34,65,0.000458,1023,5.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o-mini,openai-us,true,53,3,0.000010,564,1.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o-mini,openai-us,true,48,13,0.000015,661,5.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o-mini,openai-us,true,43,1,0.000007,389,5.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o-mini,openai-us,true,45,132,0.000086,1957,5.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o-mini,openai-us,true,55,27,0.000024,662,5.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o-mini,openai-us,true,79,256,0.000165,2656,4.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o-mini,openai-us,true,47,6,0.000011,485,5.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o-mini,openai-us,true,29,2,0.000006,646,5.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o-mini,openai-us,true,47,1,0.000008,419,5.00,true
8,B6-ours,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o-mini,openai-us,true,60,256,0.000163,3275,4.00,true
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-01,gpt-4o,openai-us,true,40,44,0.000540,683,5.00,false
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o,openai-us,true,41,41,0.000512,865,3.00,false
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o,openai-us,true,33,87,0.000953,815,5.00,false
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-04,gpt-4o,openai-us,true,32,256,0.002640,1735,5.00,false
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-05,gpt-4o,openai-us,true,29,236,0.002433,1496,5.00,false
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-06,gpt-4o,openai-us,true,34,119,0.001275,1759,5.00,false
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o,openai-us,true,35,218,0.002267,1413,5.00,false
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o,openai-us,true,31,209,0.002168,2037,5.00,false
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-09,gpt-4o,openai-us,true,34,141,0.001495,1665,5.00,false
9,B1-premium-static,W1-HR-Chatbot,hr,hr,w1-10,gpt-4o,openai-us,true,37,87,0.000963,831,3.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-01,gpt-4o,openai-us,true,60,11,0.000260,468,5.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-02,gpt-4o,openai-us,true,57,13,0.000272,535,5.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-03,gpt-4o,openai-us,true,49,9,0.000213,466,5.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-04,gpt-4o,openai-us,true,60,58,0.000730,574,5.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-05,gpt-4o,openai-us,true,44,7,0.000180,350,5.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-06,gpt-4o,openai-us,true,48,14,0.000260,515,5.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-07,gpt-4o,openai-us,true,48,9,0.000210,507,5.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-08,gpt-4o,openai-us,true,53,11,0.000242,360,5.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-09,gpt-4o,openai-us,true,52,9,0.000220,499,5.00,false
9,B1-premium-static,W2-RAG-Docs,knowledge,rag,w2-10,gpt-4o,openai-us,true,52,30,0.000430,709,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-01,gpt-4o,openai-us,true,45,51,0.000623,715,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-02,gpt-4o,openai-us,true,33,105,0.001133,1060,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-03,gpt-4o,openai-us,true,48,256,0.002680,1953,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-04,gpt-4o,openai-us,true,35,29,0.000378,598,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-05,gpt-4o,openai-us,true,39,222,0.002318,1743,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-06,gpt-4o,openai-us,true,31,68,0.000758,915,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-07,gpt-4o,openai-us,true,51,199,0.002118,1254,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-08,gpt-4o,openai-us,true,40,164,0.001740,1184,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-09,gpt-4o,openai-us,true,32,24,0.000320,494,5.00,false
9,B1-premium-static,W3-Dev-Assistant,platform,dev,w3-10,gpt-4o,openai-us,true,39,59,0.000688,756,5.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-01,gpt-4o,openai-us,true,53,3,0.000162,374,1.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-02,gpt-4o,openai-us,true,48,12,0.000240,872,4.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-03,gpt-4o,openai-us,true,43,1,0.000118,356,5.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-04,gpt-4o,openai-us,true,45,119,0.001303,895,5.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-05,gpt-4o,openai-us,true,55,15,0.000287,432,5.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-06,gpt-4o,openai-us,true,79,248,0.002678,2310,5.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-07,gpt-4o,openai-us,true,47,6,0.000178,355,5.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-08,gpt-4o,openai-us,true,29,2,0.000092,358,5.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-09,gpt-4o,openai-us,true,47,1,0.000128,443,5.00,false
9,B1-premium-static,W4-Analytical-Agent,analytics,agent,w4-10,gpt-4o,openai-us,true,60,221,0.002360,1454,3.00,false
9,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-01,gpt-4.1-nano,openai-us,true,40,44,0.000022,612,5.00,true
9,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-02,gpt-4o,openai-us,true,41,38,0.000483,830,4.00,false
9,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-03,gpt-4o-mini,openai-us,true,33,76,0.000051,1323,5.00,true
9,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-04,mistral-large,mistral-eu,true,27,256,0.001590,2043,5.00,true
9,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-05,selfhosted-eu-llama,onprem-fr,false,25,80,0.000005,700,3.96,true
9,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-06,gpt-4.1-nano,openai-us,true,34,74,0.000033,623,5.00,true
9,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-07,gpt-4o,openai-us,true,35,224,0.002327,1622,5.00,false
9,B2-round-robin,W1-HR-Chatbot,hr,hr,w1-08,gpt-4o-mini,openai-us,true,31,172,0.000108,2401,5.00,true
